Predicted Cotherapy,Relationship,dme,Drugs with labeled DME,DME pathway intermediate,Intermediate node count,PMID,Notes
Suramin,Activates,Hypertension,Clemastine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Perphenazine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Mirabegron,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Quetiapine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Terbutaline,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Adenosine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Methamphetamine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Indacaterol,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Propranolol,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Darifenacin,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Brompheniramine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Formoterol,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Cabergoline,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Apraclonidine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Losartan,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Regadenoson,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Bivalirudin,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Droxidopa,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Asenapine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Carbinoxamine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Metoclopramide,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Dextroamphetamine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Trimipramine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Droperidol,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Escitalopram,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Cyproheptadine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Ondansetron,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Pseudoephedrine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Levodopa,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Clonidine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Donepezil,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Loxapine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Famotidine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Amoxapine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Atropine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Olanzapine,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Suramin,Activates,Hypertension,Propantheline,"FSHR,P2RY2",101|159,27251093,"Suramin-induced programmed hypertension was associated with increased plasma asymmetric dimethylarginine (ADMA, an NO synthase inhibitor) level, decreased plasma l-arginine-to-ADMA ratio, and decreased renal dimethylarginine dimethylaminohydrolase (an ADMA-metabolizing enzyme) activity. "
Aspartic acid,Induces,Hyperlipidemia,Lidocaine,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Testosterone,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Tofacitinib,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Saquinavir,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Quetiapine,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Warfarin,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Fluoxetine,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Prasugrel,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Tacrolimus,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Estradiol,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Propofol,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Methotrexate,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Aripiprazole,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Zidovudine,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Propafenone,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Olanzapine,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Ziprasidone,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Aspartic acid,Induces,Hyperlipidemia,Valsartan,SLC25A13,18,25431414,Mice treated with ASP showed higher levels of blood lipids.
Isoproterenol,Induces,Hyperlipidemia,Pramipexole,ADRB3,9,25558849,
Isoproterenol,Induces,Hyperlipidemia,Sotalol,ADRB3,9,25558849,
Isoproterenol,Induces,Hyperlipidemia,Betaxolol,ADRB3,9,25558849,
Isoproterenol,Induces,Hyperlipidemia,Arformoterol,ADRB3,9,25558849,
Isoproterenol,Induces,Hyperlipidemia,Bisoprolol,ADRB3,9,25558849,
Isoproterenol,Induces,Hyperlipidemia,Quetiapine,ADRB3,9,25558849,
Isoproterenol,Induces,Hyperlipidemia,Aripiprazole,ADRB3,9,25558849,
Isoproterenol,Induces,Hyperlipidemia,Olanzapine,ADRB3,9,25558849,
Isoproterenol,Induces,Hyperlipidemia,Ziprasidone,ADRB3,9,25558849,
Tretinoin,Induces,Hyperlipidemia,Isotretinoin,CRABP2,1,25403085,"The administration of ATRA is accompanied by variety of adverse metabolic effects, particularly by the induction of hyperlipidemia"
Tretinoin,Induces,Hyperlipidemia,Isotretinoin,CRABP2,1,24234421,development of hyperlipidemia in acne patients treated with retinoic acid (RA)
Dabigatran etexilate,Activates,Myocardial Infarction,Amitriptyline,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Pergolide,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Nortriptyline,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Paroxetine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Tinzaparin,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Citalopram,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Danazol,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Eletriptan,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Nafarelin,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Heparin,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Valsartan,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Losartan,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Fondaparinux sodium,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Phentolamine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Doxazosin,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Apomorphine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Risperidone,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Ropinirole,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Nicardipine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Triptorelin,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Leuprolide,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Lurasidone,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Bromocriptine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Desipramine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Mirtazapine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Acamprosate,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Metoclopramide,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Dextroamphetamine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Histrelin,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Fenoldopam,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Phenylephrine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Candesartan,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Trimipramine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Olmesartan,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Dihydroergotamine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Clozapine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Hydroxyzine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Escitalopram,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Clomipramine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Pseudoephedrine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Diphenhydramine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Clonidine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Donepezil,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Pilocarpine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Imipramine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Irbesartan,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Pramipexole,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Telmisartan,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Lisdexamfetamine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Epinephrine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Trazodone,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Maprotiline,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Cyclobenzaprine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Amoxapine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Atropine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Disopyramide,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Tramadol,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Aripiprazole,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Olanzapine,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Goserelin,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Tropicamide,F2,116,24906369,This meta-analysis provides evidence that dabigatran etexilate is associated with a significantly increased risk of MI.
Dabigatran etexilate,Activates,Myocardial Infarction,Amitriptyline,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Pergolide,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Nortriptyline,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Paroxetine,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Tinzaparin,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Citalopram,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Danazol,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Eletriptan,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Nafarelin,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Heparin,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
Dabigatran etexilate,Activates,Myocardial Infarction,Valsartan,F2,116,29801762,"This meta-analysis confirms a low risk of MI in patients exposed to dabigatran, which seems to be validated when pooling over 580,000 patients from RCTs and real-world studies."
